time,value
2025-02-27T08:13:00.186351915Z,7.299846172332764
2025-02-27T08:13:01.399309196Z,7.726163864135742
2025-02-27T08:13:02.372536436Z,6.9525370597839355
2025-02-27T08:13:03.380994673Z,8.28326416015625
2025-02-27T08:13:04.373075163Z,8.894234657287598
2025-02-27T08:13:05.39655942Z,7.988104343414307
2025-02-27T08:13:06.390530972Z,12.210204124450684
2025-02-27T08:13:07.378382639Z,7.497442722320557
2025-02-27T08:13:08.385116308Z,6.608295917510986
2025-02-27T08:13:09.377553083Z,7.982418060302734
2025-02-27T08:13:10.390903335Z,9.400833129882812
2025-02-27T08:13:11.389343247Z,8.506823539733887
2025-02-27T08:13:12.388762246Z,8.382025718688965
2025-02-27T08:13:13.401969584Z,8.556801795959473
2025-02-27T08:13:14.389645949Z,8.556801795959473
2025-02-27T08:13:15.466248699Z,8.594061851501465
2025-02-27T08:13:16.397689453Z,8.69559097290039
2025-02-27T08:13:17.462670712Z,8.662521362304688
2025-02-27T08:13:18.400765885Z,8.79577350616455
2025-02-27T08:13:19.394261706Z,9.162759780883789
2025-02-27T08:13:20.407565638Z,8.888025283813477
2025-02-27T08:13:21.399709394Z,8.535628318786621
2025-02-27T08:13:22.405110421Z,8.42931079864502
2025-02-27T08:13:23.402817355Z,8.407912254333496
2025-02-27T08:13:24.404490606Z,7.981071472167969
2025-02-27T08:13:25.416177807Z,8.522235870361328
2025-02-27T08:13:26.395594634Z,8.177919387817383
2025-02-27T08:13:27.448546649Z,8.186598777770996
2025-02-27T08:13:28.404897561Z,8.30937671661377
2025-02-27T08:13:29.447920387Z,8.421679496765137
2025-02-27T08:13:30.407727537Z,8.122254371643066
2025-02-27T08:13:31.396865103Z,8.313042640686035
2025-02-27T08:13:32.405744688Z,7.867870330810547
2025-02-27T08:13:33.408452058Z,8.893411636352539
2025-02-27T08:13:34.393695913Z,8.106392860412598
2025-02-27T08:13:35.527891372Z,8.620397567749023
2025-02-27T08:13:36.544102308Z,8.785822868347168
2025-02-27T08:13:37.461433766Z,8.774524688720703
2025-02-27T08:13:38.558964902Z,8.868871688842773
2025-02-27T08:13:39.505936962Z,7.7254157066345215
2025-02-27T08:13:40.494564673Z,8.856077194213867
2025-02-27T08:13:41.496861995Z,9.524284362792969
2025-02-27T08:13:42.488096773Z,8.67553997039795
2025-02-27T08:13:43.502644115Z,10.785280227661133
2025-02-27T08:13:44.468952452Z,9.107169151306152
2025-02-27T08:13:45.492049875Z,9.877203941345215
2025-02-27T08:13:46.432736243Z,9.608604431152344
2025-02-27T08:13:47.456033464Z,5.47808313369751
2025-02-27T08:13:48.446481859Z,9.203460693359375
2025-02-27T08:13:49.413702953Z,9.214683532714844
2025-02-27T08:13:50.423248174Z,9.127445220947266
2025-02-27T08:13:51.419162096Z,9.326987266540527
2025-02-27T08:13:52.450960206Z,9.099462509155273
2025-02-27T08:13:53.404293239Z,10.44627571105957
2025-02-27T08:13:54.396159087Z,10.245238304138184
2025-02-27T08:13:55.403658459Z,9.969904899597168
2025-02-27T08:13:56.405490891Z,9.427618026733398
2025-02-27T08:13:57.407289426Z,11.517457008361816
2025-02-27T08:13:58.395554588Z,9.615188598632812
2025-02-27T08:13:59.407942884Z,9.401805877685547
2025-02-27T08:14:00.39138121Z,9.345242500305176
2025-02-27T08:14:01.402678764Z,9.48193645477295
2025-02-27T08:14:02.403830391Z,9.341950416564941
2025-02-27T08:14:03.40709255Z,9.580846786499023
2025-02-27T08:14:04.405239993Z,9.449540138244629
2025-02-27T08:14:05.405936828Z,9.335066795349121
2025-02-27T08:14:06.422726717Z,9.634567260742188
2025-02-27T08:14:07.417036783Z,9.3712797164917
2025-02-27T08:14:08.41831105Z,6.175319671630859
2025-02-27T08:14:09.481926794Z,0.384194552898407
2025-02-27T08:14:10.407321384Z,2.2703018188476562
2025-02-27T08:14:11.415834243Z,8.48123550415039
2025-02-27T08:14:12.419863998Z,9.311873435974121
2025-02-27T08:14:13.415024131Z,9.379659652709961
2025-02-27T08:14:14.417861138Z,9.607781410217285
2025-02-27T08:14:15.47403383Z,9.627384185791016
2025-02-27T08:14:16.408549438Z,9.644144058227539
2025-02-27T08:14:17.408848867Z,9.648857116699219
2025-02-27T08:14:18.406337932Z,9.640626907348633
2025-02-27T08:14:19.407356115Z,9.637036323547363
2025-02-27T08:14:20.416362364Z,9.636960983276367
2025-02-27T08:14:21.41052098Z,9.641749382019043
2025-02-27T08:14:22.407926109Z,9.651326179504395
2025-02-27T08:14:23.420094723Z,9.636960983276367
2025-02-27T08:14:24.403264785Z,9.630975723266602
2025-02-27T08:14:25.410590284Z,9.646537780761719
2025-02-27T08:14:26.451569775Z,9.642946243286133
2025-02-27T08:14:27.403590703Z,9.642946243286133
2025-02-27T08:14:28.410312696Z,9.633444786071777
2025-02-27T08:14:29.409511671Z,9.627533912658691
2025-02-27T08:14:30.406727819Z,9.640552520751953
2025-02-27T08:14:31.413223763Z,9.638233184814453
2025-02-27T08:14:32.418487877Z,9.700182914733887
2025-02-27T08:14:33.413096581Z,12.110844612121582
2025-02-27T08:14:34.407973944Z,7.744494438171387
2025-02-27T08:14:35.418012618Z,11.366996765136719
2025-02-27T08:14:36.410277774Z,8.534056663513184
2025-02-27T08:14:37.418545916Z,8.911518096923828
2025-02-27T08:14:38.424263676Z,8.172682762145996
2025-02-27T08:14:39.41562502Z,9.506851196289062
2025-02-27T08:14:40.423020695Z,8.034940719604492
2025-02-27T08:14:41.402412275Z,9.57860279083252
2025-02-27T08:14:42.405383456Z,9.646238327026367
2025-02-27T08:14:43.407229094Z,9.922170639038086
2025-02-27T08:14:44.411526731Z,9.308731079101562
2025-02-27T08:14:45.433047214Z,9.014917373657227
2025-02-27T08:14:46.432091273Z,9.059285163879395
2025-02-27T08:14:47.421547043Z,8.335113525390625
2025-02-27T08:14:48.424085805Z,8.980425834655762
2025-02-27T08:14:49.430207314Z,8.737564086914062
2025-02-27T08:14:50.455622037Z,9.230694770812988
2025-02-27T08:15:23.23118887Z,9.327810287475586
2025-02-27T08:15:24.270511458Z,3.170746088027954
2025-02-27T08:15:25.247600232Z,3.2068088054656982
2025-02-27T08:15:26.244911567Z,3.2068088054656982
2025-02-27T08:15:27.245102372Z,5.58634614944458
2025-02-27T08:15:28.224935135Z,8.158092498779297
2025-02-27T08:15:29.235419091Z,5.708375453948975
2025-02-27T08:15:30.254721968Z,4.800599098205566
2025-02-27T08:15:31.255290129Z,4.673855781555176
2025-02-27T08:15:32.24280722Z,4.643404483795166
2025-02-27T08:15:33.226231288Z,5.2870707511901855
2025-02-27T08:15:34.238930633Z,-1.7757494449615479
2025-02-27T08:15:35.2350839Z,-1.7600375413894653
2025-02-27T08:15:36.238181729Z,16.205528259277344
2025-02-27T08:15:37.244563348Z,-3.1197943687438965
2025-02-27T08:15:38.239627612Z,26.019136428833008
2025-02-27T08:15:39.245017727Z,1.793705940246582
2025-02-27T08:15:40.252974105Z,19.562049865722656
2025-02-27T08:15:41.242463879Z,25.87862777709961
2025-02-27T08:15:42.264326812Z,1.9849427938461304
2025-02-27T08:15:43.256269737Z,4.997896194458008
2025-02-27T08:15:44.24638681Z,2.2101473808288574
2025-02-27T08:15:45.269175043Z,-5.814767837524414
2025-02-27T08:15:46.266429444Z,-9.10806655883789
2025-02-27T08:15:47.270687697Z,-1.762282133102417
2025-02-27T08:15:48.272957135Z,17.852514266967773
2025-02-27T08:15:49.262965448Z,-10.035296440124512
2025-02-27T08:15:50.268687741Z,-4.762965202331543
2025-02-27T08:15:51.312198674Z,-6.684835433959961
2025-02-27T08:15:52.254890384Z,7.580266952514648
2025-02-27T08:15:53.248953066Z,6.332813262939453
2025-02-27T08:15:54.255522078Z,5.958868980407715
